order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,transfer_is_happy_customer,transfer_is_expedited_delivery
ORD313829,ID0560985140,2019-01-03,Thompson,"[('Universe Note', 2), ('pearTV', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",18520,87.97,-37.81754829999999,144.9465439,0,18607.97,Summer,True,0.5446,"exactly what i expected seems to work just fine. perfect condition. only reason for 4 stars is the charger cable it came with, when plugged into phone five a ""charge port detects water"" warning and won't work.",True,1,1
ORD195371,ID0202498972,2019-01-03,Thompson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,78.13,-37.8008906,144.9194911,25,9828.13,Summer,False,2.7574,"i got this tablet for traveling. just games, reading, stuff like that so i didn't need anything fancy. it works but it lags on games and the battery life is horrible.",False,0,0
ORD296363,ID0847532415,2019-05-21,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",9270,61.46,-37.8210104,144.9675621,10,8404.46,Autumn,False,0.3208,nice phone works great for a refurbished phone! not in bad shape either!!,True,1,0
ORD232435,ID0575434476,2019-08-05,Nickolson,"[('pearTV', 2), ('iStream', 1), ('Universe Note', 2), ('iAssist Line', 2)]",24120,68.94,-37.8185265,144.98409980000002,10,21776.94,Winter,False,1.2794,turbo charger stopped working after a week everything about the phone is awesome. my only problem is that charger stopped working after a week. i thought it was the cable but it works fine with my old lucentrola charger.,True,1,0
ORD093231,ID1132023823,2019-10-28,Thompson,"[('Thunder line', 2), ('Olivia x460', 1)]",5585,59.12,-37.8174518,144.9456628,5,5364.87,Spring,False,0.5461,developed a green line on the screen after a week ... developed a green line on the screen after a week. seller was unhelpful and a little unprofessional when i tried to return it.,False,0,0
ORD408535,ID2236727765,2019-12-06,Bakers,"[('Thunder line', 2), ('Alcon 10', 1), ('iStream', 1), ('Olivia x460', 2)]",15910,91.26,-37.8108044,145.003225,10,14410.26,Summer,True,0.7087,"four stars works good like the wireless charging, loses battery charge faster then i like",True,1,1
ORD435724,ID3106293370,2019-09-21,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2)]",22350,89.92,-37.8064885,144.93292119999995,10,20204.92,Spring,True,1.422,not unlocked not unlocked,False,0,1
ORD029625,ID1449285264,2019-04-19,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130,79.55,-37.8160776,144.9825965,5,10653.05,Autumn,True,1.1809,"awsome , best phone so far gift for grandson just got it loves it.not",True,1,1
ORD321334,ID0060096860,2019-12-19,Nickolson,"[('pearTV', 2), ('Alcon 10', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",37340,87.4,-37.8184834,144.972258,25,28092.4,Summer,True,0.2384,best phone i've had love it,True,1,1
ORD159845,ID4157118508,2019-04-21,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",15820,67.5,-37.8256899,144.997919,5,15096.5,Autumn,False,1.7629,five stars great deal. like new.,True,1,0
ORD060579,ID2346846625,2019-03-09,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,67.08,-37.809026,144.9816284,5,2589.33,Autumn,True,1.2013,"phone has a fault sorry, this video is unsupported on this browser.  phone is crap! it keeps freezing up! it keeps restarting! and some lines are in the screen",False,0,1
ORD164413,ID0777829815,2019-03-25,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",28080,82.05,-37.8039924,144.9584611,25,21142.05,Autumn,True,1.392,amazing how a man can just love a phone. my husband loves his gift thank you so much. i,True,1,1
ORD233744,ID0163648002,2019-04-14,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",15455,77.9,-37.8202136,144.9601579,0,15532.9,Autumn,True,0.8454,great phone in a great price ! i’ve bought this phone for my sister and she loves it!!,True,1,1
ORD161701,ID0452380689,2019-12-12,Thompson,"[('pearTV', 2), ('iStream', 1)]",12770,100.23,-37.82550379999999,144.95160259999997,25,9677.73,Summer,True,1.4829,i am available to stay in contact with my child. thanks replace and upgrade a cellphone. the price was a tremendous savings compared to oem vendors.,True,1,1
ORD257762,ID2114973863,2019-01-08,Bakers,"[('pearTV', 2), ('Candle Inferno', 1), ('iStream', 1)]",13200,83.22,-37.8253137,144.9887644,10,11963.22,Summer,False,1.7975,perfect phone. i've had this phone for about 4 months on verizon. it was already the perfect phone for me. i updated 2 days ago to android marshmallow and the experience is even better.,True,1,0
ORD107029,ID0452352495,2019-08-06,Thompson,"[('Thunder line', 2), ('Alcon 10', 2)]",22260,69.2,-37.825543,144.94762969999996,0,22329.2,Winter,False,1.4335,four stars i love it.,True,1,0
ORD281064,ID1458418065,2019-06-10,Bakers,"[('pearTV', 1), ('Olivia x460', 2)]",8760,70.94,-37.8196578,145.0098988,15,7516.94,Winter,False,1.6794,best money can buy all in one,True,1,0
ORD310718,ID0711369697,2019-03-07,Thompson,"[('Thunder line', 2), ('Universe Note', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",21125,40.345,-37.806456,144.95927340000003,0,21165.345,Autumn,True,1.2771,works perfect. my favorite phone ever,True,1,1
ORD345525,ID1492153097,2019-09-13,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Universe Note', 2), ('Olivia x460', 2)]",18160,100.76,-37.8124494,144.95398669999997,15,15536.76,Spring,True,0.6089,daughters first smart phone - she really likes it bought if for my daughter (first smart phone). she loves the live tiles. she has a windows 8 lap top so the two talk easily. she hasn't complained about a lack of applications.,True,1,1
ORD287153,ID0650282682,2019-01-17,Nickolson,"[('iAssist Line', 1), ('iStream', 1)]",2375,92.53,-37.8153641,144.97724630000005,5,2348.78,Summer,True,0.7663,best phone for the price this is the best phone you can get a this price its really fast battery is good phone works great for me specially at gaming pretty nice,True,1,1
ORD426020,ID0207078622,2019-10-17,Bakers,"[('iStream', 1), ('Candle Inferno', 2), ('Alcon 10', 2), ('pearTV', 1)]",25220,92.45,-37.826258,145.0178552,10,22790.45,Spring,False,2.6897,best phone for the money! absolutely awesome for the $. great features battery life and screen. the only downside is the camera. not bad but not pixel quality! cant be beat for 250$ tho.,True,1,0
ORD098851,ID5668009765,2019-09-24,Bakers,"[('iAssist Line', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",13625,103.93,-37.7998656,145.0027997,15,11685.18,Spring,True,1.3095,"good speed compared to the other models just the size and weighs very little. large viewing area for a 8"" tablet hd",True,1,1
ORD048304,ID2457712062,2019-12-23,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('pearTV', 2), ('Alcon 10', 2)]",35310,101.4,-37.8051076,144.97744609999995,10,31880.4,Summer,True,1.6542,"my kids love iassist... skills are amazing, would like to see her get a little smarter answering basic questions",True,1,1
ORD091941,ID0331163987,2019-09-14,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Lucent 330S', 1)]",4980,72.43,-37.7995965,144.9695882,10,4554.43,Spring,False,2.1149,"not an at&t phone this is not an at&t phone. after many frustrating hrs trying to see of i can get this phone to work with at&t, we were able to conclude that not onlybia it not an at&t phone but it's not compatible either! pretty upsetting!",False,0,0
ORD349888,ID0343315451,2019-05-26,Bakers,"[('pearTV', 1), ('Toshika 750', 2), ('Thunder line', 2)]",19310,41.255,-37.82524,144.99408300000005,10,17420.255,Autumn,True,1.6999,it is fast and the shake to take a pic is awesome and so handy this is a killer phone once i got used to all the changes from my old s2.... it is fast and the shake to take a pic is awesome and so handy!,True,1,1
ORD266949,ID2658548174,2019-12-20,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 2), ('Universe Note', 1)]",8630,101.95,-37.8032798,144.96290919999996,10,7868.95,Summer,True,1.7419,"please, always indicate which country work better with your phone i love this item but charger is not working in usa",True,1,1
ORD456891,ID0257505386,2019-05-23,Thompson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,83.18,-37.7992542,144.962665,0,15153.18,Autumn,True,2.028,was a present for my grandson and he loves it he is so happy to have a smart phone. he has it totally learned and is at the height of his glory.,True,1,1
ORD259208,ID6207152062,2019-09-16,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('iStream', 1)]",4030,88.86,-37.8078487,144.9743784,15,3514.36,Spring,True,1.2693,. hasta ahora solo lo he tenido por 3 meses y ya no se enciende...,False,0,1
ORD302990,ID0060092011,2019-11-05,Nickolson,"[('Toshika 750', 1), ('iStream', 2)]",4620,82.94,-37.8223501,144.9840706,10,4240.94,Spring,False,1.3434,five stars this smartphone is a great replacement for my universe s5!,True,1,0
ORD266007,ID4326586210,2019-06-04,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 1), ('pearTV', 1)]",19550,63.72,-37.8142526,144.96309230000003,10,17658.72,Winter,False,0.7458,good excelent phone,True,1,0
ORD496706,ID4735688193,2019-01-04,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Candle Inferno', 2), ('Alcon 10', 2)]",24440,74.03,-37.8034509,144.9493928,10,22070.03,Summer,False,1.0467,can't go wrong with this droid! i love everything about this phone.,True,1,0
ORD068887,ID2207663825,2019-11-03,Thompson,"[('pearTV', 2), ('Alcon 10', 1)]",21570,81.01,-37.799875,144.9459571,10,19494.01,Spring,False,1.428,awesome phone love it,True,1,0
ORD366395,ID4544002875,2019-02-14,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1), ('iAssist Line', 2)]",15270,95.9,-37.8111493,144.9659374,5,14602.4,Summer,True,0.8877,awesome this is awesome,True,1,1
ORD139359,ID0103115177,2019-01-15,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Thunder line', 1)]",5500,74.08,-37.8128634,144.9563551,5,5299.08,Summer,False,0.8169,truly awesome omg 😍😍😍 love this phone! super fast.,True,1,0
ORD468453,ID0880187107,2019-05-25,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",7055,82.66,-37.8022658,144.9620746,15,6079.41,Autumn,True,1.7561,perfect bought this phone for my dad and the fact that i love it means he's gonna love it... the phone offers so much for its price...,True,1,1
ORD204198,ID0581758996,2019-03-29,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",17605,70.35,-37.8035714,144.9264273,25,13274.1,Autumn,False,2.079,"if you're diehard ms fan nice phone, windows sucks however",True,1,0
ORD258986,ID0309347101,2019-07-30,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 2)]",31750,64.88,-37.8155917,145.0059186,15,27052.38,Winter,False,1.1275,the phone is better than i expected the phone is better than i expected...the camera quality is off the roof.. the charging is very fast...ill give it 5 out of 5,True,1,0
ORD213256,ID6167417925,2019-11-19,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Candle Inferno', 2)]",3460,103.92,-37.8156619,144.9578061,25,2698.92,Spring,True,1.0011,extremely happy!!! i was very happy with my purchase. product was in perfect condition!,True,1,1
ORD099815,ID1463620841,2019-10-12,Bakers,"[('Toshika 750', 1), ('Thunder line', 1), ('Universe Note', 1), ('Olivia x460', 2)]",12400,80.01,-37.8167697,145.0071835,5,11860.01,Spring,False,1.2935,excellent product for what it does. spouse loves it!nough said!,True,1,0
ORD269402,ID6167191701,2019-03-05,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('iStream', 1)]",6960,80.39,-37.8189749,144.9549254,5,6692.39,Autumn,True,0.9846,five stars love the phone!,True,1,1
ORD195870,ID3094967066,2019-11-15,Thompson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,108.12,-37.8002739,144.9362757,15,5123.12,Spring,True,1.6752,great product. device performed as described. great reviews.,True,1,1
ORD474851,ID6167344584,2019-12-30,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",24445,73.26,-37.81497879999999,144.97207580000003,15,20851.51,Summer,True,0.4597,one star it started off ok but now the phone won't charge after not even a month i'm dissatisfied and annoyed,False,0,1
ORD024192,ID6167344523,2019-03-02,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Olivia x460', 2)]",9620,48.34,-37.8131374,144.96842019999997,15,8225.34,Autumn,False,0.6156,"inaccurate product description not unlocked, this came with a locked bootloader and will not work if your needs rely on that.",False,0,0
ORD257446,ID0299029626,2019-02-18,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iStream', 1), ('Olivia x460', 2)]",8150,79.02,-37.79921210000001,145.0052504,25,6191.52,Summer,False,1.4891,seamless it was so easy to move my info from previous device,True,1,0
ORD256766,ID2967053354,2019-05-17,Bakers,"[('iAssist Line', 1), ('Olivia x460', 2), ('Universe Note', 2)]",11575,63.29,-37.80737,144.9980726,15,9902.04,Autumn,False,0.3845,"so far so good it's really good, i like the size, the screen and camera, and tus price!!! i recommend it",True,1,0
ORD048001,ID2473002373,2019-12-08,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",10425,73.76,-37.8041677,145.0028476,5,9977.51,Summer,False,0.9325,fun to play with,True,1,0
ORD398927,ID5402876198,2019-09-24,Nickolson,"[('Lucent 330S', 1), ('iStream', 2)]",1530,75.65,-37.8203394,144.9773837,10,1452.65,Spring,False,0.7156,four stars i enjoyed it but am ready to move to something better.,True,1,0
ORD137782,ID2213981044,2019-02-14,Bakers,"[('iAssist Line', 1), ('Thunder line', 2), ('pearTV', 1)]",12895,99.71,-37.7998319,144.98414419999995,15,11060.46,Summer,True,1.4937,very nice cute phone this product is really cute was very impress with the packaging. arrived in two days because i have gold. bought for someone out of the country so not sure how well it works. yet to find out,True,1,1
ORD162890,ID2189145394,2019-10-10,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",14545,78.03,-37.8176866,144.9590709,25,10986.78,Spring,False,0.9271,great with one exception i've been using it for several months and i like it with one exception. there is no magnetic sensor so you can use a compass app.,True,1,0
ORD216782,ID0575560977,2019-04-13,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090,67.66,-37.8259124,144.9816174,0,12157.66,Autumn,False,1.3376,love phone love this phone. excellent battery life,True,1,0
ORD334279,ID2472999998,2019-05-12,Bakers,"[('iStream', 2), ('Olivia x460', 1)]",1525,66.34,-37.8040362,145.0063314,10,1438.84,Autumn,False,1.1803,"yes buy this. it's a great product. the battery life is incredible (i can go a day and a half with heavy use without charging), the picture quality is ridiculously sharp and it just looks super nice.",True,1,0
ORD061102,ID3961293508,2019-05-28,Nickolson,"[('Toshika 750', 1), ('iStream', 2), ('Lucent 330S', 2)]",7080,66.53,-37.8082762,144.9631593,5,6792.53,Autumn,True,1.2788,poor design. the glass on my phone broke while it was in a case in my pocket. you can't find repairs at a reasonable price anywhere making the phone effectively a paper weight. i will not purchase another device from olivia again.,False,0,1
ORD306544,ID0129952519,2019-04-07,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('Universe Note', 2), ('Alcon 10', 1)]",22670,48.24,-37.8069808,144.9942382,0,22718.24,Autumn,False,0.3468,my old phone with a smaller battery lasted longer battery does not last as long as it should,False,0,0
ORD040367,ID1449431554,2019-06-22,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,63.13,-37.8134711,144.97373430000005,0,3383.13,Winter,False,0.6787,worth it nice phone for this price.,True,1,0
ORD430478,ID6167254945,2019-06-02,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,62.09,-37.8164624,144.97100659999995,0,7962.09,Winter,False,0.2697,speed best phone ihave ever had.,True,1,0
ORD077611,ID6167285776,2019-11-19,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",6695,100.96,-37.8118729,144.9564866,10,6126.46,Spring,True,0.833,must buy this phone was amazing! it didn’t come in original packing and sealing but it was secured and like new! now scratches or anything. it even came with a tempered glass,True,1,1
ORD092197,ID0356088461,2019-03-30,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",6405,79.81,-37.816725,144.9990208,15,5524.06,Autumn,True,0.8198,love it! as always xiaomidevices are always great! perfect and smooth,True,1,1
ORD063388,ID6167489406,2019-03-25,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('Olivia x460', 2)]",11260,79.83,-37.8095436,144.9595425,15,9650.83,Autumn,True,1.151,four stars loving my phone.,True,1,1
ORD138028,ID3114181727,2019-12-09,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125,77.07,-37.8107991,144.96369330000005,25,14420.82,Summer,False,1.0092,"good for the price not a great phone, but a good enough phone for the price",True,1,0
ORD144690,ID0385026716,2019-04-04,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('pearTV', 1), ('Thunder line', 1)]",11250,66.57,-37.8013482,144.99436540000005,0,11316.57,Autumn,True,0.9657,"one star worst battery life ever!!! in addition, google is incapable to make their apps dark theme to help save battery.",False,0,1
ORD498761,ID0711778937,2019-09-11,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('iAssist Line', 1), ('Thunder line', 2)]",9895,97.83,-37.8136156,144.95029499999995,0,9992.83,Spring,True,0.3025,awesome! love it!,True,1,1
ORD398483,ID4283908119,2019-01-29,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('pearTV', 1), ('Candle Inferno', 2)]",13950,62.61,-37.80828,144.9768389,0,14012.61,Summer,False,1.315,"useless battery the battery life is ridiculous, phone needs to be charged up to 5 times daily. i should be completely refunded for this junk!!!",False,0,0
ORD035103,ID1463620643,2019-09-03,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",5980,83.24,-37.8178416,145.0077888,10,5465.24,Spring,False,1.4079,excelent! best value for money in the market,True,1,0
ORD411028,ID0361227457,2019-01-09,Bakers,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,102.82,-37.8011823,144.9768985,0,21452.82,Summer,True,1.8875,good customers service very good product good price,True,1,1
ORD069106,ID3218293542,2019-04-05,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",4265,81.45,-37.80493010000001,144.9528866,10,3919.95,Autumn,True,1.0024,five stars the phone worked great and customer service was helpful.,True,1,1
ORD279719,ID0136509229,2019-01-20,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,93.73,-37.8180472,144.96158909999997,0,3413.73,Summer,True,0.7028,i like it. best forever,True,1,1
ORD453690,ID1521014690,2019-10-18,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('iStream', 2), ('Thunder line', 2)]",12195,103.05,-37.8015285,144.99282580000005,0,12298.05,Spring,True,0.9661,nice looking. you get what you pay for arrived on time. nice looking. you get what you pay for. i like the phone. did not work with republic wireless. only a particular j3 model works on republic. mine did not. as far as i can tell you can't know the model # you will receive.,True,1,1
ORD096199,ID0440057251,2019-12-16,Bakers,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,75.4,-37.8188668,144.9979072,25,5047.9,Summer,False,1.0151,works wonderfully.,True,1,0
ORD115916,ID0287630732,2019-05-20,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Thunder line', 1), ('Olivia x460', 2)]",7005,66.41,-37.8051954,144.94314269999995,0,7071.41,Autumn,False,0.9012,"low battery life i really like this phone, but the battery life is short so i recommend purchasing the lucent battery mod to go along with it as well. other than that no complaints. fantastic phone.",True,1,0
ORD265245,ID2457712058,2019-08-02,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('iStream', 2)]",14145,70.2,-37.80502910000001,144.9779475,0,14215.2,Winter,False,1.6176,j7 is a great phone! it's an excellent phone and i'm very happy with my purchase. i have been a olivia user for a long time and never disappointed.,True,1,0
ORD171724,ID6282174154,2019-02-10,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('iStream', 1)]",11980,72.95,-37.823121,144.9763575,5,11453.95,Summer,False,0.7823,good phone i over this fone,True,1,0
ORD470692,ID5797758275,2019-05-06,Thompson,"[('Alcon 10', 1), ('pearTV', 1)]",15260,65.72,-37.8068159,144.944843,0,15325.72,Autumn,True,0.6808,no sim card phone stopped working after 3 months. doesn't read any sim card.,False,0,1
ORD108869,ID3793626741,2019-02-26,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2), ('Alcon 10', 1)]",17075,93.06,-37.82292879999999,144.9763588,10,15460.56,Summer,True,0.7688,five stars loved my note 3 so much i bought another one.,True,1,1
ORD057916,ID0452380689,2019-01-09,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",5545,99.66,-37.82550379999999,144.95160259999997,15,4812.91,Summer,True,1.4829,bought 2 of them great phone. great price,True,1,1
ORD192625,ID6167191724,2019-01-28,Nickolson,"[('Universe Note', 2), ('iStream', 2)]",7200,93.12,-37.81745460000001,144.9601718,10,6573.12,Summer,True,0.8345,great product,True,1,1
ORD174964,ID3146808087,2019-04-12,Bakers,"[('iStream', 1), ('Lucent 330S', 2)]",2610,62.14,-37.8126977,144.990166,0,2672.14,Autumn,False,0.5375,"works fine as a replacement, good price very good replacement for ipad previously. just wish that pear would have diagnostics for their products which would give a hint or warning that they are about to go kaput. 1 day before, the old ipad worked fine, next day nothing.",True,1,0
ORD409464,ID4391665570,2019-09-29,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,76.04,-37.8122409,144.9638955,5,9101.04,Spring,False,0.8647,nice all good,True,1,0
ORD351021,ID3204395237,2019-06-29,Thompson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,73.59,-37.8069403,144.9488771,25,10056.09,Winter,True,0.6577,"in good working order phone arrived well ahead of the projected delivery date (arrived on friday, was due the following wednesday). phone was as advertised - gently used, minor wear, no scratches, in good working order.",True,1,1
ORD310316,ID5957906930,2019-05-24,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('Toshika 750', 1)]",7920,83.22,-37.8055339,144.97363869999995,0,8003.22,Autumn,True,1.4977,"best phone i have ever seen best phone i have ever seen, the camera, the speed, just everything is perfect. i can't wait for the pixel 2.",True,1,1
ORD162539,ID0767729190,2019-04-08,Thompson,"[('Universe Note', 2), ('Alcon 10', 2)]",24800,76.57,-37.8102128,144.9472956,25,18676.57,Autumn,True,0.2746,excellent i bought it for a friend he got it ... excellent i bought it for a friend he got it today and is very very happy with his gift,True,1,1
ORD100126,ID1964021903,2019-11-15,Nickolson,"[('Olivia x460', 1), ('iStream', 1), ('Lucent 330S', 2)]",3835,97.83,-37.81841970000001,144.96688899999995,10,3549.33,Spring,True,0.2349,great phone! i just got this phone a couple days ago and i am in love. it works great. texting is a breeze. great size.,True,1,1
ORD042750,ID0033675553,2019-01-21,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('Thunder line', 2)]",10270,75.8,-37.8089626,144.9580005,10,9318.8,Summer,False,1.0464,good phone it is good refurbisded phone. i like it.,True,1,0
ORD231176,ID0245507370,2019-12-21,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",26895,90.38,-37.798247,144.9617498,25,20261.63,Summer,True,2.0606,"disappointed the delivery box was worst, ever. they don't even give you headphone. felt like i was buying the stuff in marketplace.",False,0,1
ORD290608,ID3743608253,2019-08-20,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('Alcon 10', 2)]",26670,65.29,-37.8221675,144.94779219999995,5,25401.79,Winter,False,1.0588,very easy to use tablet. lots of apps and game available.,True,1,0
ORD186763,ID2133726646,2019-03-22,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Toshika 750', 1)]",15580,62.12,-37.8119424,144.94569330000004,5,14863.12,Autumn,False,0.1458,"like it zero issues. changed from alcon to this phone with android. easier transition than i anticipated. hapoy with change, especially since pear is forcing peopke to buy new phones as software updates won't occur with older phones.",True,1,0
ORD377194,ID0356452831,2019-04-03,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Toshika 750', 2), ('pearTV', 2)]",24940,63.03,-37.8054866,144.9882968,0,25003.03,Autumn,True,0.7899,malo malisimo todavía esperando el reembolso,False,0,1
ORD474087,ID0089538018,2019-05-22,Thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790,80.3,-37.8020289,144.9565354,5,8430.8,Autumn,True,1.4482,battery life and call qualify this is probably the best budget telephone in the market. i bought the precious two version to send to the caribbean and there is no complaint.the battery life is superb and the call quality is great.,True,1,1
ORD150957,ID1594632459,2019-05-19,Nickolson,"[('pearTV', 2), ('Olivia x460', 2), ('Candle Inferno', 2), ('iAssist Line', 2)]",20380,80.02,-37.8203118,144.9790144,0,20460.02,Autumn,True,0.8538,"shipped fast and looks brand new at a great price phone looks new and works great. runs smooth and no problem connecting it to at&t. all the apps i could want were available (facebook, istream, spotify, etc.) really great price for a surprisingly awesome phone.",True,1,1
ORD361616,ID0356084954,2019-11-15,Bakers,"[('Universe Note', 1), ('Olivia x460', 1), ('iStream', 1)]",4825,78.54,-37.815718,145.0028708,25,3697.29,Spring,False,0.9257,great value the price was great and the phone worked like the new one it replaced,True,1,0
ORD145388,ID0746341037,2019-08-24,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",13215,62.93,-37.8032806,144.9970679,10,11956.43,Winter,False,0.7648,love iassist!!  i own 2 and gave one for a gift which was a huge hit!,True,1,0
ORD117056,ID0767729195,2019-01-09,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680,89.14,-37.8089234,144.94489850000005,25,4349.14,Summer,True,0.459,good deal! company provided good instructions on how to set up your unlocked phone. that came in handy.,True,1,1
ORD293666,ID0244222508,2019-11-01,Nickolson,"[('iStream', 2), ('Alcon 10', 1), ('iAssist Line', 2), ('pearTV', 1)]",20010,68.84,-37.8028793,144.96795830000005,5,19078.34,Spring,False,1.755,sad. google maps takes 5 minutes to load. with the fastest chip on board and latest updates for phone i figured would be faster. nope. sad.,False,0,0
ORD487675,ID6207227908,2019-11-03,Nickolson,"[('pearTV', 1), ('iStream', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",28680,105.43,-37.8072542,144.9680369,5,27351.43,Spring,True,1.2694,"perfect exactly what i wanted. however, it was advertised as being purple, and arrived silver. ok for me as i like silver. needed to buy battery as the one in the phone would not hold the charge very long.",True,1,1
ORD431297,ID1449355158,2019-09-03,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 2)]",15710,85.5,-37.81522639999999,144.97519880000004,15,13439.0,Spring,True,0.6223,one star didn't work,False,0,1
ORD083120,ID0268533989,2019-07-16,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",14950,64.48,-37.8118185,144.97518159999996,0,15014.48,Winter,False,0.9023,"my daughter loves it! my daughter loves it. she is happy, i'm happy!",True,1,0
ORD197400,ID0366082618,2019-04-08,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",19425,68.93,-37.8019249,144.9656877,10,17551.43,Autumn,False,1.8865,cellphone happiness! very satisfied. minor scratches on front but they obviously don't detract from it's efficiency. vert good choice.,True,1,0
ORD352699,ID0579391882,2019-11-14,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('pearTV', 2)]",25020,106.51,-37.82187879999999,144.9553,15,21373.51,Spring,True,1.2546,five stars all excellent,True,1,1
ORD393675,ID0373649829,2019-02-12,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Toshika 750', 1)]",5695,86.1,-37.8091018,144.9293206,0,5781.1,Summer,True,1.6107,one star it don't work i want a new phone,False,0,1
